week,new_cases_clean,new_deaths_clean,new_cases_7day,new_deaths_7day,incidence_7day_per_100k,cfr_percent,people_vaccinated_per_100,people_fully_vaccinated_per_100,boosters_per_100,hosp_patients,icu_patients,excess_mortality,wave
2023-02-05,84243.0,344.0,10694.510204081631,47.55102040816326,89.79454851847075,0.44694703609902914,77.81107292517294,76.23444521424054,77.5667891410131,,610.4285714285714,-0.93,Decline
2023-02-12,86595.0,455.0,12082.714285714286,51.40816326530613,101.45035662776851,0.44689896170665333,77.81176382250464,76.23537840542815,77.6001009477768,,677.0,-3.48,Decline
2023-02-19,97850.0,601.0,12600.408163265307,67.9795918367347,105.79708098619014,0.4471141965984299,77.81243312929472,76.23612447858842,77.62362504234144,,811.2857142857143,-3.82,Decline
2023-02-26,113434.0,599.0,14296.61224489796,85.81632653061226,120.03895619121461,0.44751719758392217,77.81306525237423,76.23704327608162,77.64133288488979,,1001.5714285714286,-6.21,Decline
2023-03-05,86321.0,535.0,15651.530612244898,84.26530612244899,131.4152867340447,0.44777817587122154,77.81381372448358,76.23801964835245,77.6589519663226,,1023.1428571428571,-7.63,Decline
2023-03-12,43758.0,572.0,11462.938775510205,77.18367346938776,96.24652203791133,0.4482516362189496,77.81454660342398,76.23888806791521,77.67224214416149,,1099.142857142857,-1.55,Decline
2023-03-19,40307.0,626.0,6180.714285714285,82.81632653061224,51.895265721992516,0.4492597455400046,77.81531426712586,76.23973129851275,77.6841265378463,,1202.857142857143,2.22,Decline
2023-03-26,32639.0,545.0,5601.65306122449,87.77551020408164,47.033281374381225,0.45040390003034664,77.81605674186252,76.24077004345936,77.69563909442552,,1211.142857142857,4.11,Decline
2023-04-02,22652.0,431.0,4458.897959183673,75.53061224489797,37.43834186833718,0.45141635807524144,77.81720104056815,76.24221780922214,77.7091919571874,,1083.7142857142858,4.58,Decline
2023-04-09,14679.0,278.0,3073.285714285714,58.44897959183673,25.80429565415983,0.4522298406207007,77.81746852338928,76.24269639956128,77.71567511704473,,891.1428571428571,3.14,Decline
2023-04-16,13045.0,304.0,2063.65306122449,40.244897959183675,17.327095060481618,0.4527937383700875,77.81746852338928,76.24269639956128,77.71567511704473,,749.5714285714286,7.33,Decline
2023-04-23,11468.0,231.0,1831.387755102041,41.93877551020408,15.376920821383711,0.453407313042619,77.81746852338928,76.24269639956128,77.71567511704473,,647.4285714285714,8.18,Decline
2023-04-30,9193.0,162.0,1591.857142857143,31.591836734693878,13.36574473454669,0.4538516733445725,77.81746852338928,76.24269639956128,77.71567511704473,,550.8571428571429,5.49,Decline
2023-05-07,7360.0,167.0,1275.8775510204082,23.244897959183675,10.712678418409892,0.4541697995612598,77.81746852338928,76.24269639956128,77.71567511704473,,463.85714285714283,6.8,Decline
2023-05-14,6708.0,109.0,1038.1224489795918,22.6734693877551,8.716410086497879,0.45449705853050215,77.81746852338928,76.24269639956128,77.71567511704473,,361.85714285714283,4.31,Decline
2023-05-21,4359.0,85.0,910.3469387755102,15.081632653061224,7.6435657924119464,0.45469645937789593,77.81746852338928,76.24269639956128,77.71567511704473,,313.2857142857143,3.99,Decline
2023-05-28,4272.0,72.0,620.9387755102041,11.877551020408163,5.213601739635615,0.45486140538868985,77.81746852338928,76.24269639956128,77.71567511704473,,254.57142857142858,6.03,Decline
2023-06-04,2767.0,55.0,579.5714285714287,9.938775510204081,4.866268185233413,0.4549944270805889,77.81746852338928,76.24269639956128,77.71567511704473,,207.57142857142858,2.93,Decline
2023-06-11,2392.0,32.0,387.6326530612245,7.387755102040815,3.254688471788565,0.4550968664749124,77.81746852338928,76.24269639956128,77.71567511704473,,176.85714285714286,5.91,Decline
2023-06-18,2014.0,30.0,334.0,4.530612244897958,2.8043714609503874,0.45515169937214583,77.81746852338928,76.24269639956128,77.71567511704473,,162.14285714285714,5.88,Decline
2023-06-25,1528.0,15.0,277.7959183673469,3.979591836734694,2.3324639084966803,0.45520114991392885,77.81746852338928,76.24269639956128,77.71567511704473,,123.85714285714286,5.2,Decline
2023-07-02,1099.0,8.0,209.53061224489798,2.0,1.7592864346558488,0.4552202033359211,77.81746852338928,76.24269639956128,77.71567511704473,,100.0,-1.51,Decline
2023-07-09,0.0,0.0,134.57142857142858,0.9795918367346939,1.129905011212688,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,-3.84,Decline
2023-07-16,0.0,0.0,0.0,0.0,0.0,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,3.59,Decline
2023-07-23,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,-4.41,Decline
2023-07-30,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,-6.36,Decline
2023-08-06,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,-5.09,Decline
2023-08-13,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,0.31,Decline
2023-08-20,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,7.18,Decline
2023-08-27,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,6.42,Decline
2023-09-03,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,-2.61,Decline
2023-09-10,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,7.99,Decline
2023-09-17,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,5.15,Decline
2023-09-24,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,1.73,Decline
2023-10-01,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,2.37,Decline
2023-10-08,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,4.51,Decline
2023-10-15,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,3.87,Decline
2023-10-22,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,8.25,Decline
2023-10-29,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,12.6,Decline
2023-11-05,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,13.66,Decline
2023-11-12,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,12.28,Decline
2023-11-19,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,13.16,Decline
2023-11-26,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,13.51,Decline
2023-12-03,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,17.73,Decline
2023-12-10,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,20.12,Decline
2023-12-17,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,18.64,Decline
2023-12-24,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,18.79,Decline
2023-12-31,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,15.36,Decline
2024-01-07,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-01-14,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-01-21,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-01-28,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-02-04,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-02-11,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-02-18,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-02-25,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-03-03,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-03-10,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-03-17,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-03-24,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-03-31,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-04-07,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-04-14,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-04-21,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-04-28,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-05-05,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-05-12,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-05-19,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-05-26,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-06-02,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-06-09,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-06-16,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-06-23,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-06-30,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-07-07,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-07-14,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-07-21,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-07-28,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
2024-08-04,0.0,0.0,,,,0.4552268868141002,77.81746852338928,76.24269639956128,77.71567511704473,,,,Decline
