iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,icu_patients,hosp_patients,people_vaccinated,people_fully_vaccinated,total_boosters,stringency_index,population,excess_mortality,new_cases_clean,new_deaths_clean,new_cases_7day,new_deaths_7day,incidence_7day_per_100k,deaths_7day_per_100k,cfr_percent,new_cases_log,people_vaccinated_per_100,people_fully_vaccinated_per_100,boosters_per_100,wave
DEU,Europe,Germany,2020-08-20,225124.0,0.0,9494.0,0.0,1.2,230.0,,,,,56.94,83369840,,0.0,0.0,1138.7142857142858,4.428571428571429,9.56101151207679,0.03718371056007784,4.217231392477035,7.0385328834100385,,,,Outside defined waves
DEU,Europe,Germany,2020-08-21,225124.0,0.0,9494.0,0.0,1.18,237.0,,,,,56.94,83369840,,0.0,0.0,1138.7142857142858,4.428571428571429,9.56101151207679,0.03718371056007784,4.217231392477035,7.0385328834100385,,,,Outside defined waves
DEU,Europe,Germany,2020-08-22,225124.0,0.0,9494.0,0.0,1.17,232.0,,,,,56.94,83369840,,0.0,0.0,1138.7142857142858,4.428571428571429,9.56101151207679,0.03718371056007784,4.217231392477035,7.0385328834100385,,,,Outside defined waves
DEU,Europe,Germany,2020-08-23,234704.0,9580.0,9525.0,31.0,1.14,245.0,,,,,56.94,83369840,5.49,9580.0,31.0,1368.5714285714287,4.428571428571429,11.490966037598248,0.03718371056007784,4.058303224487013,7.222253144021684,,,,Outside defined waves
DEU,Europe,Germany,2020-08-24,234704.0,0.0,9525.0,0.0,1.12,245.0,,,,,59.72,83369840,,0.0,0.0,1368.5714285714287,4.428571428571429,11.490966037598248,0.03718371056007784,4.058303224487013,7.222253144021684,,,,Outside defined waves
DEU,Europe,Germany,2020-08-25,234704.0,0.0,9525.0,0.0,1.1,225.0,,,,,59.72,83369840,,0.0,0.0,1368.5714285714287,4.428571428571429,11.490966037598248,0.03718371056007784,4.058303224487013,7.222253144021684,,,,Outside defined waves
DEU,Europe,Germany,2020-08-26,234704.0,0.0,9525.0,0.0,1.08,227.0,,,,,59.72,83369840,,0.0,0.0,1368.5714285714287,4.428571428571429,11.490966037598248,0.03718371056007784,4.058303224487013,7.222253144021684,,,,Outside defined waves
DEU,Europe,Germany,2020-08-27,234704.0,0.0,9525.0,0.0,1.06,240.0,,,,,59.72,83369840,,0.0,0.0,1368.5714285714287,4.428571428571429,11.490966037598248,0.03718371056007784,4.058303224487013,7.222253144021684,,,,Outside defined waves
DEU,Europe,Germany,2020-08-28,234704.0,0.0,9525.0,0.0,1.04,236.0,,,,,59.72,83369840,,0.0,0.0,1368.5714285714287,4.428571428571429,11.490966037598248,0.03718371056007784,4.058303224487013,7.222253144021684,,,,Outside defined waves
DEU,Europe,Germany,2020-08-29,234704.0,0.0,9525.0,0.0,1.03,241.0,,,,,59.72,83369840,,0.0,0.0,1368.5714285714287,4.428571428571429,11.490966037598248,0.03718371056007784,4.058303224487013,7.222253144021684,,,,Outside defined waves
DEU,Europe,Germany,2020-08-30,243548.0,8844.0,9543.0,18.0,1.02,244.0,,,,,59.72,83369840,-0.87,8844.0,18.0,1263.4285714285713,2.5714285714285716,10.60815278042995,0.021590541615529067,3.91832410859461,7.1423755769135635,,,,Outside defined waves
DEU,Europe,Germany,2020-08-31,243548.0,0.0,9543.0,0.0,1.02,245.0,,,,,59.72,83369840,,0.0,0.0,1263.4285714285713,2.5714285714285716,10.60815278042995,0.021590541615529067,3.91832410859461,7.1423755769135635,,,,Outside defined waves
DEU,Europe,Germany,2020-09-01,243548.0,0.0,9543.0,0.0,1.01,234.0,,,,,59.72,83369840,,0.0,0.0,1263.4285714285713,2.5714285714285716,10.60815278042995,0.021590541615529067,3.91832410859461,7.1423755769135635,,,,Outside defined waves
DEU,Europe,Germany,2020-09-02,243548.0,0.0,9543.0,0.0,1.01,227.0,,,,,59.72,83369840,,0.0,0.0,1263.4285714285713,2.5714285714285716,10.60815278042995,0.021590541615529067,3.91832410859461,7.1423755769135635,,,,Outside defined waves
DEU,Europe,Germany,2020-09-03,243548.0,0.0,9543.0,0.0,1.01,222.0,,,,,57.87,83369840,,0.0,0.0,1263.4285714285713,2.5714285714285716,10.60815278042995,0.021590541615529067,3.91832410859461,7.1423755769135635,,,,Outside defined waves
DEU,Europe,Germany,2020-09-04,243548.0,0.0,9543.0,0.0,1.02,224.0,,,,,49.54,83369840,,0.0,0.0,1263.4285714285713,2.5714285714285716,10.60815278042995,0.021590541615529067,3.91832410859461,7.1423755769135635,,,,Outside defined waves
DEU,Europe,Germany,2020-09-05,243548.0,0.0,9543.0,0.0,1.04,222.0,,,,,49.54,83369840,,0.0,0.0,1263.4285714285713,2.5714285714285716,10.60815278042995,0.021590541615529067,3.91832410859461,7.1423755769135635,,,,Outside defined waves
DEU,Europe,Germany,2020-09-06,252157.0,8609.0,9578.0,35.0,1.05,218.0,,,,,49.54,83369840,2.44,8609.0,35.0,1229.857142857143,5.0,10.326276264893876,0.04198160869686208,3.798427170374013,7.115466069780911,,,,Outside defined waves
DEU,Europe,Germany,2020-09-07,252157.0,0.0,9578.0,0.0,1.07,228.0,,,,,49.54,83369840,,0.0,0.0,1229.857142857143,5.0,10.326276264893876,0.04198160869686208,3.798427170374013,7.115466069780911,,,,Outside defined waves
DEU,Europe,Germany,2020-09-08,252157.0,0.0,9578.0,0.0,1.08,230.0,,,,,49.54,83369840,,0.0,0.0,1229.857142857143,5.0,10.326276264893876,0.04198160869686208,3.798427170374013,7.115466069780911,,,,Outside defined waves
DEU,Europe,Germany,2020-09-09,252157.0,0.0,9578.0,0.0,1.08,227.0,,,,,49.54,83369840,,0.0,0.0,1229.857142857143,5.0,10.326276264893876,0.04198160869686208,3.798427170374013,7.115466069780911,,,,Outside defined waves
DEU,Europe,Germany,2020-09-10,252157.0,0.0,9578.0,0.0,1.08,233.0,,,,,49.54,83369840,,0.0,0.0,1229.857142857143,5.0,10.326276264893876,0.04198160869686208,3.798427170374013,7.115466069780911,,,,Outside defined waves
DEU,Europe,Germany,2020-09-11,252157.0,0.0,9578.0,0.0,1.09,220.0,,,,,49.54,83369840,,0.0,0.0,1229.857142857143,5.0,10.326276264893876,0.04198160869686208,3.798427170374013,7.115466069780911,,,,Outside defined waves
DEU,Europe,Germany,2020-09-12,252157.0,0.0,9578.0,0.0,1.1,233.0,,,,,49.54,83369840,,0.0,0.0,1229.857142857143,5.0,10.326276264893876,0.04198160869686208,3.798427170374013,7.115466069780911,,,,Outside defined waves
DEU,Europe,Germany,2020-09-13,261942.0,9785.0,9646.0,68.0,1.11,236.0,,,,,49.54,83369840,3.15,9785.0,68.0,1397.857142857143,9.714285714285714,11.73685831710844,0.08156426832533203,3.6824945980407877,7.243410855696794,,,,Outside defined waves
DEU,Europe,Germany,2020-09-14,261942.0,0.0,9646.0,0.0,1.13,237.0,,,,,49.54,83369840,,0.0,0.0,1397.857142857143,9.714285714285714,11.73685831710844,0.08156426832533203,3.6824945980407877,7.243410855696794,,,,Outside defined waves
DEU,Europe,Germany,2020-09-15,261942.0,0.0,9646.0,0.0,1.14,236.0,,,,,49.54,83369840,,0.0,0.0,1397.857142857143,9.714285714285714,11.73685831710844,0.08156426832533203,3.6824945980407877,7.243410855696794,,,,Outside defined waves
DEU,Europe,Germany,2020-09-16,261942.0,0.0,9646.0,0.0,1.16,233.0,,,,,49.54,83369840,,0.0,0.0,1397.857142857143,9.714285714285714,11.73685831710844,0.08156426832533203,3.6824945980407877,7.243410855696794,,,,Outside defined waves
DEU,Europe,Germany,2020-09-17,261942.0,0.0,9646.0,0.0,1.16,238.0,,,,,49.54,83369840,,0.0,0.0,1397.857142857143,9.714285714285714,11.73685831710844,0.08156426832533203,3.6824945980407877,7.243410855696794,,,,Outside defined waves
DEU,Europe,Germany,2020-09-18,261942.0,0.0,9646.0,0.0,1.16,246.0,,,,,49.54,83369840,,0.0,0.0,1397.857142857143,9.714285714285714,11.73685831710844,0.08156426832533203,3.6824945980407877,7.243410855696794,,,,Outside defined waves
DEU,Europe,Germany,2020-09-19,261942.0,0.0,9646.0,0.0,1.16,257.0,,,,,49.54,83369840,,0.0,0.0,1397.857142857143,9.714285714285714,11.73685831710844,0.08156426832533203,3.6824945980407877,7.243410855696794,,,,Outside defined waves
DEU,Europe,Germany,2020-09-20,274227.0,12285.0,9728.0,82.0,1.15,268.0,,,,,49.54,83369840,5.26,12285.0,82.0,1755.0,11.714285714285714,14.73554465259859,0.09835691180407688,3.5474260375528304,7.470793774195062,,,,Outside defined waves
DEU,Europe,Germany,2020-09-21,274227.0,0.0,9728.0,0.0,1.15,267.0,,,,,49.54,83369840,,0.0,0.0,1755.0,11.714285714285714,14.73554465259859,0.09835691180407688,3.5474260375528304,7.470793774195062,,,,Outside defined waves
DEU,Europe,Germany,2020-09-22,274227.0,0.0,9728.0,0.0,1.14,278.0,,,,,49.54,83369840,,0.0,0.0,1755.0,11.714285714285714,14.73554465259859,0.09835691180407688,3.5474260375528304,7.470793774195062,,,,Outside defined waves
DEU,Europe,Germany,2020-09-23,274227.0,0.0,9728.0,0.0,1.14,293.0,,,,,49.54,83369840,,0.0,0.0,1755.0,11.714285714285714,14.73554465259859,0.09835691180407688,3.5474260375528304,7.470793774195062,,,,Outside defined waves
DEU,Europe,Germany,2020-09-24,274227.0,0.0,9728.0,0.0,1.14,296.0,,,,,49.54,83369840,,0.0,0.0,1755.0,11.714285714285714,14.73554465259859,0.09835691180407688,3.5474260375528304,7.470793774195062,,,,Outside defined waves
DEU,Europe,Germany,2020-09-25,274227.0,0.0,9728.0,0.0,1.14,301.0,,,,,49.54,83369840,,0.0,0.0,1755.0,11.714285714285714,14.73554465259859,0.09835691180407688,3.5474260375528304,7.470793774195062,,,,Outside defined waves
DEU,Europe,Germany,2020-09-26,274227.0,0.0,9728.0,0.0,1.15,312.0,,,,,49.54,83369840,,0.0,0.0,1755.0,11.714285714285714,14.73554465259859,0.09835691180407688,3.5474260375528304,7.470793774195062,,,,Outside defined waves
DEU,Europe,Germany,2020-09-27,287291.0,13064.0,9838.0,110.0,1.16,325.0,,,,,49.54,83369840,3.58,13064.0,110.0,1866.2857142857142,15.714285714285714,15.66993531473732,0.13194219876156654,3.4244024351615607,7.532241165730238,,,,Outside defined waves
DEU,Europe,Germany,2020-09-28,287291.0,0.0,9838.0,0.0,1.17,353.0,,,,,49.54,83369840,,0.0,0.0,1866.2857142857142,15.714285714285714,15.66993531473732,0.13194219876156654,3.4244024351615607,7.532241165730238,,,,Outside defined waves
DEU,Europe,Germany,2020-09-29,287291.0,0.0,9838.0,0.0,1.17,352.0,,,,,49.54,83369840,,0.0,0.0,1866.2857142857142,15.714285714285714,15.66993531473732,0.13194219876156654,3.4244024351615607,7.532241165730238,,,,Outside defined waves
DEU,Europe,Germany,2020-09-30,287291.0,0.0,9838.0,0.0,1.18,355.0,,,,,49.54,83369840,,0.0,0.0,1866.2857142857142,15.714285714285714,15.66993531473732,0.13194219876156654,3.4244024351615607,7.532241165730238,,,,Outside defined waves
DEU,Europe,Germany,2020-10-01,287291.0,0.0,9838.0,0.0,1.19,362.0,,,,,49.54,83369840,,0.0,0.0,1866.2857142857142,15.714285714285714,15.66993531473732,0.13194219876156654,3.4244024351615607,7.532241165730238,,,,Wave 2
DEU,Europe,Germany,2020-10-02,287291.0,0.0,9838.0,0.0,1.21,373.0,,,,,49.54,83369840,,0.0,0.0,1866.2857142857142,15.714285714285714,15.66993531473732,0.13194219876156654,3.4244024351615607,7.532241165730238,,,,Wave 2
DEU,Europe,Germany,2020-10-03,287291.0,0.0,9838.0,0.0,1.24,403.0,,,,,49.54,83369840,,0.0,0.0,1866.2857142857142,15.714285714285714,15.66993531473732,0.13194219876156654,3.4244024351615607,7.532241165730238,,,,Wave 2
DEU,Europe,Germany,2020-10-04,303237.0,15946.0,9959.0,121.0,1.27,424.0,,,,,49.54,83369840,3.54,15946.0,121.0,2278.0,17.285714285714285,19.126820922290364,0.1451364186377232,3.2842298268351158,7.731492029245684,,,,Wave 2
DEU,Europe,Germany,2020-10-05,303237.0,0.0,9959.0,0.0,1.3,446.0,,,,,49.54,83369840,,0.0,0.0,2278.0,17.285714285714285,19.126820922290364,0.1451364186377232,3.2842298268351158,7.731492029245684,,,,Wave 2
DEU,Europe,Germany,2020-10-06,303237.0,0.0,9959.0,0.0,1.32,449.0,,,,,49.54,83369840,,0.0,0.0,2278.0,17.285714285714285,19.126820922290364,0.1451364186377232,3.2842298268351158,7.731492029245684,,,,Wave 2
DEU,Europe,Germany,2020-10-07,303237.0,0.0,9959.0,0.0,1.35,470.0,,,,,49.54,83369840,,0.0,0.0,2278.0,17.285714285714285,19.126820922290364,0.1451364186377232,3.2842298268351158,7.731492029245684,,,,Wave 2
DEU,Europe,Germany,2020-10-08,303237.0,0.0,9959.0,0.0,1.38,487.0,,,,,49.54,83369840,,0.0,0.0,2278.0,17.285714285714285,19.126820922290364,0.1451364186377232,3.2842298268351158,7.731492029245684,,,,Wave 2
DEU,Europe,Germany,2020-10-09,303237.0,0.0,9959.0,0.0,1.4,510.0,,,,,49.54,83369840,,0.0,0.0,2278.0,17.285714285714285,19.126820922290364,0.1451364186377232,3.2842298268351158,7.731492029245684,,,,Wave 2
DEU,Europe,Germany,2020-10-10,303237.0,0.0,9959.0,0.0,1.42,531.0,,,,,49.54,83369840,,0.0,0.0,2278.0,17.285714285714285,19.126820922290364,0.1451364186377232,3.2842298268351158,7.731492029245684,,,,Wave 2
DEU,Europe,Germany,2020-10-11,329382.0,26145.0,10206.0,247.0,1.43,545.0,,,,,49.54,83369840,-1.04,26145.0,247.0,3735.0,35.285714285714285,31.36026169655597,0.29627020994642667,3.0985299743155363,8.225770799348734,,,,Wave 2
DEU,Europe,Germany,2020-10-12,329382.0,0.0,10206.0,0.0,1.44,590.0,,,,,49.54,83369840,,0.0,0.0,3735.0,35.285714285714285,31.36026169655597,0.29627020994642667,3.0985299743155363,8.225770799348734,,,,Wave 2
DEU,Europe,Germany,2020-10-13,329382.0,0.0,10206.0,0.0,1.46,618.0,,,,,49.54,83369840,,0.0,0.0,3735.0,35.285714285714285,31.36026169655597,0.29627020994642667,3.0985299743155363,8.225770799348734,,,,Wave 2
DEU,Europe,Germany,2020-10-14,329382.0,0.0,10206.0,0.0,1.48,602.0,,,,,49.54,83369840,,0.0,0.0,3735.0,35.285714285714285,31.36026169655597,0.29627020994642667,3.0985299743155363,8.225770799348734,,,,Wave 2
DEU,Europe,Germany,2020-10-15,329382.0,0.0,10206.0,0.0,1.49,655.0,,,,,58.8,83369840,,0.0,0.0,3735.0,35.285714285714285,31.36026169655597,0.29627020994642667,3.0985299743155363,8.225770799348734,,,,Wave 2
DEU,Europe,Germany,2020-10-16,329382.0,0.0,10206.0,0.0,1.5,690.0,,,,,58.8,83369840,,0.0,0.0,3735.0,35.285714285714285,31.36026169655597,0.29627020994642667,3.0985299743155363,8.225770799348734,,,,Wave 2
DEU,Europe,Germany,2020-10-17,329382.0,0.0,10206.0,0.0,1.5,731.0,,,,,58.8,83369840,,0.0,0.0,3735.0,35.285714285714285,31.36026169655597,0.29627020994642667,3.0985299743155363,8.225770799348734,,,,Wave 2
DEU,Europe,Germany,2020-10-18,371413.0,42031.0,10670.0,464.0,1.5,769.0,,,,,58.8,83369840,0.94,42031.0,464.0,6004.428571428572,66.28571428571429,50.41511414679457,0.5565561838669716,2.8728127448419953,8.700419101064613,,,,Wave 2
DEU,Europe,Germany,2020-10-19,371413.0,0.0,10670.0,0.0,1.5,851.0,,,,,58.8,83369840,,0.0,0.0,6004.428571428572,66.28571428571429,50.41511414679457,0.5565561838669716,2.8728127448419953,8.700419101064613,,,,Wave 2
DEU,Europe,Germany,2020-10-20,371413.0,0.0,10670.0,0.0,1.51,879.0,,,,,58.8,83369840,,0.0,0.0,6004.428571428572,66.28571428571429,50.41511414679457,0.5565561838669716,2.8728127448419953,8.700419101064613,,,,Wave 2
DEU,Europe,Germany,2020-10-21,371413.0,0.0,10670.0,0.0,1.51,943.0,,,,,58.8,83369840,,0.0,0.0,6004.428571428572,66.28571428571429,50.41511414679457,0.5565561838669716,2.8728127448419953,8.700419101064613,,,,Wave 2
DEU,Europe,Germany,2020-10-22,371413.0,0.0,10670.0,0.0,1.53,1030.0,,,,,60.65,83369840,,0.0,0.0,6004.428571428572,66.28571428571429,50.41511414679457,0.5565561838669716,2.8728127448419953,8.700419101064613,,,,Wave 2
DEU,Europe,Germany,2020-10-23,371413.0,0.0,10670.0,0.0,1.53,1121.0,,,,,60.65,83369840,,0.0,0.0,6004.428571428572,66.28571428571429,50.41511414679457,0.5565561838669716,2.8728127448419953,8.700419101064613,,,,Wave 2
DEU,Europe,Germany,2020-10-24,371413.0,0.0,10670.0,0.0,1.53,1200.0,,,,,60.65,83369840,,0.0,0.0,6004.428571428572,66.28571428571429,50.41511414679457,0.5565561838669716,2.8728127448419953,8.700419101064613,,,,Wave 2
DEU,Europe,Germany,2020-10-25,446205.0,74792.0,11685.0,1015.0,1.52,1294.0,,,,,60.65,83369840,5.6,74792.0,1015.0,10684.57142857143,145.0,89.71109936159168,1.2174666522090003,2.618751470736545,9.276649645833933,,,,Wave 2
DEU,Europe,Germany,2020-10-26,446205.0,0.0,11685.0,0.0,1.5,1360.0,,,,,60.65,83369840,,0.0,0.0,10684.57142857143,145.0,89.71109936159168,1.2174666522090003,2.618751470736545,9.276649645833933,,,,Wave 2
DEU,Europe,Germany,2020-10-27,446205.0,0.0,11685.0,0.0,1.48,1468.0,,,,,60.65,83369840,,0.0,0.0,10684.57142857143,145.0,89.71109936159168,1.2174666522090003,2.618751470736545,9.276649645833933,,,,Wave 2
DEU,Europe,Germany,2020-10-28,446205.0,0.0,11685.0,0.0,1.46,1569.0,,,,,60.65,83369840,,0.0,0.0,10684.57142857143,145.0,89.71109936159168,1.2174666522090003,2.618751470736545,9.276649645833933,,,,Wave 2
DEU,Europe,Germany,2020-10-29,446205.0,0.0,11685.0,0.0,1.44,1696.0,,,,,60.65,83369840,,0.0,0.0,10684.57142857143,145.0,89.71109936159168,1.2174666522090003,2.618751470736545,9.276649645833933,,,,Wave 2
DEU,Europe,Germany,2020-10-30,446205.0,0.0,11685.0,0.0,1.41,1839.0,,,,,60.65,83369840,,0.0,0.0,10684.57142857143,145.0,89.71109936159168,1.2174666522090003,2.618751470736545,9.276649645833933,,,,Wave 2
DEU,Europe,Germany,2020-10-31,446205.0,0.0,11685.0,0.0,1.38,1944.0,,,,,60.65,83369840,,0.0,0.0,10684.57142857143,145.0,89.71109936159168,1.2174666522090003,2.618751470736545,9.276649645833933,,,,Wave 2
DEU,Europe,Germany,2020-11-01,557214.0,111009.0,13306.0,1621.0,1.36,2061.0,,,,,60.65,83369840,6.06,111009.0,1621.0,15858.42857142857,231.57142857142858,133.15246856657038,1.9443482199318123,2.38795148722035,9.671519464995534,,,,Wave 2
DEU,Europe,Germany,2020-11-02,557214.0,0.0,13306.0,0.0,1.34,2243.0,,,,,62.04,83369840,,0.0,0.0,15858.42857142857,231.57142857142858,133.15246856657038,1.9443482199318123,2.38795148722035,9.671519464995534,,,,Wave 2
DEU,Europe,Germany,2020-11-03,557214.0,0.0,13306.0,0.0,1.31,2380.0,,,,,62.04,83369840,,0.0,0.0,15858.42857142857,231.57142857142858,133.15246856657038,1.9443482199318123,2.38795148722035,9.671519464995534,,,,Wave 2
DEU,Europe,Germany,2020-11-04,557214.0,0.0,13306.0,0.0,1.28,2546.0,,,,,62.04,83369840,,0.0,0.0,15858.42857142857,231.57142857142858,133.15246856657038,1.9443482199318123,2.38795148722035,9.671519464995534,,,,Wave 2
DEU,Europe,Germany,2020-11-05,557214.0,0.0,13306.0,0.0,1.25,2653.0,,,,,62.04,83369840,,0.0,0.0,15858.42857142857,231.57142857142858,133.15246856657038,1.9443482199318123,2.38795148722035,9.671519464995534,,,,Wave 2
DEU,Europe,Germany,2020-11-06,557214.0,0.0,13306.0,0.0,1.23,2753.0,,,,,62.04,83369840,,0.0,0.0,15858.42857142857,231.57142857142858,133.15246856657038,1.9443482199318123,2.38795148722035,9.671519464995534,,,,Wave 2
DEU,Europe,Germany,2020-11-07,557214.0,0.0,13306.0,0.0,1.22,2839.0,,,,,62.04,83369840,,0.0,0.0,15858.42857142857,231.57142857142858,133.15246856657038,1.9443482199318123,2.38795148722035,9.671519464995534,,,,Wave 2
DEU,Europe,Germany,2020-11-08,682906.0,125692.0,15216.0,1910.0,1.2,2905.0,,,,,62.04,83369840,5.91,125692.0,1910.0,17956.0,272.85714285714283,150.76435315217108,2.290996360314473,2.2281251006727136,9.795735290041899,,,,Wave 2
DEU,Europe,Germany,2020-11-09,682906.0,0.0,15216.0,0.0,1.18,3007.0,,,,,62.04,83369840,,0.0,0.0,17956.0,272.85714285714283,150.76435315217108,2.290996360314473,2.2281251006727136,9.795735290041899,,,,Wave 2
DEU,Europe,Germany,2020-11-10,682906.0,0.0,15216.0,0.0,1.16,3058.0,,,,,62.04,83369840,,0.0,0.0,17956.0,272.85714285714283,150.76435315217108,2.290996360314473,2.2281251006727136,9.795735290041899,,,,Wave 2
DEU,Europe,Germany,2020-11-11,682906.0,0.0,15216.0,0.0,1.14,3124.0,,,,,62.04,83369840,,0.0,0.0,17956.0,272.85714285714283,150.76435315217108,2.290996360314473,2.2281251006727136,9.795735290041899,,,,Wave 2
DEU,Europe,Germany,2020-11-12,682906.0,0.0,15216.0,0.0,1.12,3185.0,,,,,62.04,83369840,,0.0,0.0,17956.0,272.85714285714283,150.76435315217108,2.290996360314473,2.2281251006727136,9.795735290041899,,,,Wave 2
DEU,Europe,Germany,2020-11-13,682906.0,0.0,15216.0,0.0,1.1,3298.0,,,,,62.04,83369840,,0.0,0.0,17956.0,272.85714285714283,150.76435315217108,2.290996360314473,2.2281251006727136,9.795735290041899,,,,Wave 2
DEU,Europe,Germany,2020-11-14,682906.0,0.0,15216.0,0.0,1.09,3324.0,,,,,62.04,83369840,,0.0,0.0,17956.0,272.85714285714283,150.76435315217108,2.290996360314473,2.2281251006727136,9.795735290041899,,,,Wave 2
DEU,Europe,Germany,2020-11-15,810768.0,127862.0,17752.0,2536.0,1.08,3385.0,,,,,62.04,83369840,9.62,127862.0,2536.0,18266.0,362.2857142857143,153.36721289137657,3.0418674187212065,2.18952894046139,9.812851432276684,,,,Wave 2
DEU,Europe,Germany,2020-11-16,810768.0,0.0,17752.0,0.0,1.06,3435.0,,,,,62.04,83369840,,0.0,0.0,18266.0,362.2857142857143,153.36721289137657,3.0418674187212065,2.18952894046139,9.812851432276684,,,,Wave 2
DEU,Europe,Germany,2020-11-17,810768.0,0.0,17752.0,0.0,1.05,3517.0,,,,,62.04,83369840,,0.0,0.0,18266.0,362.2857142857143,153.36721289137657,3.0418674187212065,2.18952894046139,9.812851432276684,,,,Wave 2
DEU,Europe,Germany,2020-11-18,810768.0,0.0,17752.0,0.0,1.05,3561.0,,,,,62.04,83369840,,0.0,0.0,18266.0,362.2857142857143,153.36721289137657,3.0418674187212065,2.18952894046139,9.812851432276684,,,,Wave 2
DEU,Europe,Germany,2020-11-19,810768.0,0.0,17752.0,0.0,1.04,3593.0,,,,,62.04,83369840,,0.0,0.0,18266.0,362.2857142857143,153.36721289137657,3.0418674187212065,2.18952894046139,9.812851432276684,,,,Wave 2
DEU,Europe,Germany,2020-11-20,810768.0,0.0,17752.0,0.0,1.03,3615.0,,,,,62.04,83369840,,0.0,0.0,18266.0,362.2857142857143,153.36721289137657,3.0418674187212065,2.18952894046139,9.812851432276684,,,,Wave 2
DEU,Europe,Germany,2020-11-21,810768.0,0.0,17752.0,0.0,1.03,3632.0,,,,,62.04,83369840,,0.0,0.0,18266.0,362.2857142857143,153.36721289137657,3.0418674187212065,2.18952894046139,9.812851432276684,,,,Wave 2
DEU,Europe,Germany,2020-11-22,939168.0,128400.0,20978.0,3226.0,1.02,3709.0,,,,,62.04,83369840,11.08,128400.0,3226.0,18342.85714285714,460.85714285714283,154.01253019077402,3.8695048473164877,2.2336791713516644,9.817050036830636,,,,Wave 2
DEU,Europe,Germany,2020-11-23,939168.0,0.0,20978.0,0.0,1.02,3740.0,,,,,62.04,83369840,,0.0,0.0,18342.85714285714,460.85714285714283,154.01253019077402,3.8695048473164877,2.2336791713516644,9.817050036830636,,,,Wave 2
DEU,Europe,Germany,2020-11-24,939168.0,0.0,20978.0,0.0,1.02,3767.0,,,,,62.04,83369840,,0.0,0.0,18342.85714285714,460.85714285714283,154.01253019077402,3.8695048473164877,2.2336791713516644,9.817050036830636,,,,Wave 2
DEU,Europe,Germany,2020-11-25,939168.0,0.0,20978.0,0.0,1.02,3778.0,,,,,62.04,83369840,,0.0,0.0,18342.85714285714,460.85714285714283,154.01253019077402,3.8695048473164877,2.2336791713516644,9.817050036830636,,,,Wave 2
DEU,Europe,Germany,2020-11-26,939168.0,0.0,20978.0,0.0,1.01,3826.0,,,,,62.04,83369840,,0.0,0.0,18342.85714285714,460.85714285714283,154.01253019077402,3.8695048473164877,2.2336791713516644,9.817050036830636,,,,Wave 2
DEU,Europe,Germany,2020-11-27,939168.0,0.0,20978.0,0.0,1.01,3855.0,,,,,62.04,83369840,,0.0,0.0,18342.85714285714,460.85714285714283,154.01253019077402,3.8695048473164877,2.2336791713516644,9.817050036830636,,,,Wave 2
DEU,Europe,Germany,2020-11-28,939168.0,0.0,20978.0,0.0,1.01,3888.0,,,,,62.04,83369840,,0.0,0.0,18342.85714285714,460.85714285714283,154.01253019077402,3.8695048473164877,2.2336791713516644,9.817050036830636,,,,Wave 2
DEU,Europe,Germany,2020-11-29,1062290.0,123122.0,24579.0,3601.0,1.01,3899.0,,,,,62.04,83369840,16.3,123122.0,3601.0,17588.85714285714,514.4285714285714,147.6817035992872,4.31930779764001,2.313774957874027,9.77507771620102,,,,Wave 2
DEU,Europe,Germany,2020-11-30,1062290.0,0.0,24579.0,0.0,1.02,3926.0,,,,,67.59,83369840,,0.0,0.0,17588.85714285714,514.4285714285714,147.6817035992872,4.31930779764001,2.313774957874027,9.77507771620102,,,,Wave 2
DEU,Europe,Germany,2020-12-01,1062290.0,0.0,24579.0,0.0,1.02,3921.0,,,,,67.59,83369840,,0.0,0.0,17588.85714285714,514.4285714285714,147.6817035992872,4.31930779764001,2.313774957874027,9.77507771620102,,,,Wave 2
DEU,Europe,Germany,2020-12-02,1062290.0,0.0,24579.0,0.0,1.03,3958.0,,,,,67.59,83369840,,0.0,0.0,17588.85714285714,514.4285714285714,147.6817035992872,4.31930779764001,2.313774957874027,9.77507771620102,,,,Wave 2
DEU,Europe,Germany,2020-12-03,1062290.0,0.0,24579.0,0.0,1.04,3980.0,,,,,67.59,83369840,,0.0,0.0,17588.85714285714,514.4285714285714,147.6817035992872,4.31930779764001,2.313774957874027,9.77507771620102,,,,Wave 2
DEU,Europe,Germany,2020-12-04,1062290.0,0.0,24579.0,0.0,1.05,4011.0,,,,,67.59,83369840,,0.0,0.0,17588.85714285714,514.4285714285714,147.6817035992872,4.31930779764001,2.313774957874027,9.77507771620102,,,,Wave 2
DEU,Europe,Germany,2020-12-05,1062290.0,0.0,24579.0,0.0,1.05,4051.0,,,,,67.59,83369840,,0.0,0.0,17588.85714285714,514.4285714285714,147.6817035992872,4.31930779764001,2.313774957874027,9.77507771620102,,,,Wave 2
DEU,Europe,Germany,2020-12-06,1190548.0,128258.0,29059.0,4480.0,1.06,4108.0,,,,,67.59,83369840,20.65,128258.0,4480.0,18322.571428571428,640.0,153.84220480691818,5.373645913198346,2.4408087704149684,9.815943566202852,,,,Wave 2
DEU,Europe,Germany,2020-12-07,1190548.0,0.0,29059.0,0.0,1.07,4181.0,,,,,67.59,83369840,,0.0,0.0,18322.571428571428,640.0,153.84220480691818,5.373645913198346,2.4408087704149684,9.815943566202852,,,,Wave 2
